"","typingDuration","game_id","video_id","hour","dayOfWeek","match"
"1",1000,8,2586,17,5,2.11992496499018
"2",1000,8,2586,17,5,1.57320804247784
"3",1000,8,2586,17,5,0
"4",1000,8,2586,17,5,0.02732372244729
"5",1000,8,2586,17,5,2.37021227988925
"6",0,8,2586,17,5,0.8977546329017
"7",0,8,2586,17,5,2.11386114570432
"8",1000,8,2586,17,5,0
"9",2000,8,2586,17,5,3.1354857073957
"10",0,8,2586,17,5,0.36787944117144
"11",0,9,3584,17,5,0
"12",0,10,3215,17,5,3.08505940542343
"13",2000,10,3215,17,5,8.1406700289694
"14",0,10,3215,17,5,1.3988810110277e-13
"15",1000,10,3215,17,5,6.47934313101117
"16",1000,10,3215,17,5,7.15025878750402
"17",1000,10,3215,17,5,5.13488868069445
"18",1000,10,3215,17,5,1.00758228002886
"19",0,10,3215,17,5,2.03656602013011
"20",1000,10,3215,17,5,0.3011942119122
"21",2000,10,3215,17,5,0.84377816564309
"22",2000,10,3215,17,5,0
"23",1000,10,3215,17,5,0.35740012230394
"24",0,10,3215,17,5,0.3011942119122
"25",1000,10,3215,17,5,1.00770258172364
"26",1000,10,3215,17,5,0.67032004603564
"27",1000,10,3215,17,5,0.67032004603564
"28",1000,10,3215,17,5,11.1898820259807
"29",1000,10,3215,17,5,3.37850252727893
"30",1000,10,3215,17,5,4.3077815521916
"31",1000,10,3215,17,5,2
"32",1000,10,3215,17,5,1.44932896432246
"33",0,10,3215,17,5,0
"34",2000,10,3215,17,5,5.50493528836635
"35",0,10,3215,17,5,0
"36",0,10,3215,17,5,0
"37",1000,10,3215,17,5,2.08437057535902
"38",1000,10,3215,17,5,0.95406603631459
"39",1000,10,3215,17,5,0.81873075383624
"40",1000,10,3215,17,5,0.11080594525481
"41",1000,10,3215,17,5,0
"42",1000,10,3215,17,5,2.48719139932487
"43",1000,10,3215,17,5,0.3011942119122
"44",1000,10,3215,17,5,0.54881500810926
"45",0,10,3215,17,5,1.36499958114247
"46",0,10,3215,17,5,6.77294721355166
"47",1000,10,3215,17,5,0.000435598473429888
"48",1000,10,3215,17,5,0
"49",1000,10,3215,17,5,3.63746150615596
"50",1000,10,3215,17,5,3.03627899025622
"51",1000,10,3215,17,5,0
"52",0,10,3215,17,5,2.9962812004225
"53",1000,10,3215,17,5,1.98104228161025
"54",1000,10,3215,17,5,2.53183679970582
"55",1000,10,3215,17,5,1.34064009207128
"56",1000,10,3215,17,5,1.11964901015286
"57",5000,10,3215,17,5,1.62894998165456
"58",5000,10,3215,17,5,1.62894998165456
"59",5000,10,3215,17,5,0.81873075307798
"60",6000,10,3215,17,5,0.81873075307798
"61",0,10,3215,17,5,4.55857604568226
"62",0,10,3215,17,5,0.56108897599709
"63",1000,10,3215,17,5,2.54787236507559
"64",1000,10,3215,17,5,0.62486173111659
"65",0,10,3215,17,5,0.68037188178027
"66",1000,10,3215,17,5,0.59370502607353
"67",1000,10,3215,17,5,3.1607202519282
"68",0,10,3215,17,5,2.73697218974517
"69",2000,10,3215,17,5,1.48905079911362
"70",2000,10,3215,17,5,1.21913168212967
"71",1000,10,3215,17,5,2.68878280484175
"72",0,10,3215,17,5,3.79698252435536
"73",1000,10,3215,17,5,2.15982566433425
